Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,gastropub food kaisa rahega,hello,,
BOT,"Sorry , Catalan food serve karne vale restaurant koye nahi hai .
",canthelp,food,catalan
HUMAN,Kya main ek restaurant with gastropub food dhoond sakata hoon ?,deny,food,gastropub
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
BOT,"cow pizza kitchen aur bar gastropub food serve karte hai
",inform,food,gastropub
HUMAN,pata,ack,,
BOT,"Sure , Cow pizza kitchen and bar the_cow_pizza_kitchen_and_bar_address pe hain .
",inform,phone,01223 308871
HUMAN,post code,affirm,,
BOT,"Is cow pizza kitchen aur bar ka post code hai the_cow_pizza_kitchen_and_bar_post_code
",inform,phone,01223 308871
HUMAN,phone number,ack,,
BOT,"cow pizza kitchen and bar ka phone number the_cow_pizza_kitchen_and_bar_phone hai .
",inform,phone,01223 308871
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main restaurant dhoondhna pasand karoonga .,inform,area,west
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"maharajah_tandoori_restaurant ek acha place in the west of town jo tasty indian food serve karte hai
",inform,area,west
HUMAN,aur kuch,repeat,,
BOT,"cocum ek acha place in the west of town jo tasty indian food serve karte hai
",inform,area,west
HUMAN,aur yeh phone number,inform,food,spanish
BOT,"cocum ka phone number hai cocum_phone
",inform,phone,01223 366668
HUMAN,aur address,inform,area,east
HUMAN,"Bilkul , cocum cocum_address par hai
",thankyou,,
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main south part of town mein ek moderately priced restaurant dhund raha hoon .,inform,area,south
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"south of town me restaurant_alimentum ek achaa jagah hai aur prices moderate hai
",inform,area,south
HUMAN,Kon se type ka khana,request,slot,food
BOT,"restaurant_alimentum modern_european khana serve karta hai .
",inform,food,modern european
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , restaurant_alimentum restaurant_alimentum_address par hai
",inform,phone,01223 413000
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mai west part of town me restaurant dekhna chahta hu,inform,area,west
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mediterranean,inform,food,mediterranean
BOT,"sorry but yahan koi bhi mediterranean restaurant nahi hai town ki is west me
",canthelp,"food, area","mediterranean, west"
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"cocum ek acha place in the west of town jo tasty indian food serve karte hai
",inform,area,west
HUMAN,address kya hai,request,slot,addr
HUMAN,"Bilkul , cocum cocum_address par hai
",thankyou,,
HUMAN,phone number,ack,,
BOT,"cocum ka phone number hai cocum_phone
",inform,phone,01223 366668
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,venetian,inform,food,venetian
BOT,"sorry but yahan koi bhi restaurant nahi hai jo venetian food serve kare
",canthelp,food,venetian
HUMAN,mediterranean,inform,food,mediterranean
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"la_mimosa mediterranean food serve karta hai expensive range me
",inform,pricerange,expensive
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , la_mimosa la_mimosa_address par hai
",inform,addr,thompsons lane fen ditton
HUMAN,phone number kya hain,request,slot,phone
BOT,"la_mimosa ka phone number hai la_mimosa_phone
",inform,phone,01223 362525
HUMAN,thank you goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mein turkish restaurant ko ki koj meh hoon,inform,food,turkish
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koye parva nahe,inform,this,dontcare
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"meze_bar_restaurant turkish khana serve karte hain
",inform,food,turkish
HUMAN,pata,ack,,
BOT,"meze_bar_restaurant ek badiya restaurant hai
",offer,name,meze bar restaurant
HUMAN,pata,ack,,
BOT,"Bilkul , meze_bar_restaurant meze_bar_restaurant_address par hai
",offer,name,meze bar restaurant
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main north part of town mein ek moderately priced restaurant dhund raha hoon .,inform,area,north
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koye parva nahe,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"north of town me the_nirala ek achaa jagah hai aur prices moderate hai
",inform,area,north
HUMAN,aur kuch,repeat,,
BOT,"north of town me golden_wok ek achaa jagah hai aur prices moderate hai
",inform,area,north
HUMAN,address phone number aur post code,request,slot,addr
BOT,"golden_wok ka phone number hai golden_wok_phone
",inform,phone,01223 350688
HUMAN,pata,ack,,
BOT,"Bilkul , golden_wok golden_wok_address par hai
",inform,addr,191 histon road chesterton
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mein west part of town mein cheap restaurant dekh raha hoon,inform,pricerange,cheap
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koye parva nahe,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"west of town me la_margherita ek achaa jagah hai aur prices cheap hai
",inform,area,west
HUMAN,mujhe address aur phone number chahiye,request,slot,phone
BOT,"la_margherita ka phone number hai la_margherita_phone
",inform,phone,01223 315232
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mai pasand karunga ek cheap restaurant jo west part me ho,inform,area,west
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koi bath nahi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"west of town me thanh_binh ek achaa jagah hai aur prices cheap hai
",inform,area,west
HUMAN,phone number,ack,,
BOT,"thanh_binh ka phone number hai thanh_binh_phone
",inform,phone,01223 362456
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main south part of town mein serve karnewala restaurant dhoondh raha hoon .,inform,area,south
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,chinese food,reqalts,,
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,koye parva nahe,inform,this,dontcare
BOT,"Mujhe confirm karne dijiye , aap restaurant dhund rahe hai aur aapko price range ki chinta nahi hai , right ?
",expl-conf,pricerange,dontcare
HUMAN,sahi hai,reqalts,,
BOT,"good luck chinese food takeaway ek accha place hain south of town mein jo tasty chinese food serve karta hain
",inform,area,south
HUMAN,phone number aur price range,request,slot,pricerange
BOT,"Good luck chinese food takeaway ka phone number the_good_luck_chinese_food_takeaway_phone hai .
",inform,phone,01223 244149
HUMAN,price range,repeat,,
BOT,"good luck chinese food takeaway expensive price range mein hai
",inform,pricerange,expensive
HUMAN,thank you goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,north part of town mein cheap restaurant dekh raha hoon,inform,area,north
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koye parva nahe,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"north of town me royal_spice ek achaa jagah hai aur prices cheap hai
",inform,area,north
HUMAN,aur kuch,repeat,,
BOT,"north of town me da_vinci_pizzeria ek achaa jagah hai aur prices cheap hai
",inform,area,north
HUMAN,address phone number aur khaane ka type,request,slot,food
BOT,"da_vinci_pizzeria ka phone number hai da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,address aur type of khana,inform,food,dontcare
BOT,"Bilkul , da_vinci_pizzeria da_vinci_pizzeria_address par hai
",inform,phone,01223 351707
HUMAN,food ki type,request,slot,area
BOT,"da_vinci_pizzeria italian khana serve karte hain
",inform,food,italian
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,Mein dhundh raha hu,hello,,
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,east part of town mein moderately priced restaurant dekh raha hoon,inform,area,east
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koye parva nahe,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"east of town me rajmahal ek achaa jagah hai aur prices moderate hai
",inform,area,east
HUMAN,aur kuch,repeat,,
BOT,"east of town me pizza_hut_fen_ditton ek achaa jagah hai aur prices moderate hai
",inform,area,east
HUMAN,phone number,ack,,
BOT,"pizza_hut_fen_ditton ka phone number hai pizza_hut_fen_ditton_phone
",inform,phone,01223 323737
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,"Yes , good afternoon , main north mein ek restaurant dhund raha hoon .",inform,area,north
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,north part of town,inform,area,north
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,kya yahan ek asian_oriental restaurant hai shehar ke north part me,inform,area,north
BOT,"sorry but yahan koi bhi restaurant belgian food serve nahin karta hai
",canthelp,food,belgian
HUMAN,asian khana kaisa rahega,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"north nagar me is tandoori_palace acha jagah tha
",inform,area,north
HUMAN,kya mujhe address aur phone number mil sakta hai,request,slot,addr
BOT,"Bilkul , tandoori_palace tandoori_palace_address par hai
",inform,phone,01223 506055
HUMAN,aur kripa kar ke phone number,inform,area,east
BOT,"tandoori_palace ka phone number hai tandoori_palace_phone
",inform,phone,01223 506055
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mediterranean food ke baare mein kya khayaal hai,inform,food,mediterranean
BOT,"Sorry , but english food serve karnewala koi restaurant nahi hai .
",canthelp,food,english
HUMAN,mediterranean food ke baare mein kya khayaal hai,inform,food,mediterranean
HUMAN,<SILENCE>,silence,,
BOT,"backstreet_bistro expensive range mein hai
",inform,pricerange,expensive
HUMAN,address aur phone number kya hai,request,slot,phone
BOT,"Bilkul , backstreet_bistro backstreet_bistro_address par hai
",inform,phone,01223 306306
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,"Main moderate price wala restaurant dhoondh raha hoon , jo serve kare",inform,pricerange,moderate
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koi bhi part,inform,area,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,lebanese food,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"ali_baba lebanese food serve karta hai moderate range me
",inform,pricerange,moderate
HUMAN,address aur phone number kya hai,request,slot,phone
BOT,"ali_baba ka phone number hai ali_baba_phone
",inform,phone,01462 432565
HUMAN,khasi,negate,,
BOT,"Sorry , main aapko sun nahi sakata
",inform,pricerange,cheap
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mujhe ek moderatley priced restaurant dhoodne ki zaroorat hai,inform,area,west
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,parvah nahin,inform,this,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mexican food,inform,food,mexican
BOT,"Sorry , but koi restaurant nahi hai jo moderate mexican serve kar raha ho .
",canthelp,"food, pricerange","mexican, moderate"
HUMAN,international type food,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant international food serve karta hai moderate range me
",inform,pricerange,moderate
HUMAN,pata,ack,,
BOT,"Bilkul , the_varsity_restaurant the_varsity_restaurant_address par hai
",inform,phone,01223 356060
HUMAN,post code,affirm,,
BOT,"the_varsity_restaurant ka post code the_varsity_restaurant_post_code hai .
",inform,phone,01223 356060
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"kohinoor cheap range mein hai
",inform,pricerange,cheap
HUMAN,town ka west part,inform,area,west
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,parvah nahin,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"west of town me thanh_binh ek achaa jagah hai aur prices cheap hai
",inform,area,west
HUMAN,pata,ack,,
BOT,"Bilkul , thanh_binh thanh_binh_address par hai
",inform,phone,01223 362456
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mein moderately priced restaurant dekh raha hoon,inform,pricerange,moderate
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"Kya aapne kaha ki aap town ki west me restaurant dekh rahe hain ?
",expl-conf,area,west
HUMAN,yes,request,slot,addr
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koye parva nahe,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"west of town me saint_johns_chop_house ek achaa jagah hai aur prices moderate hai
",inform,area,west
HUMAN,uh kya kuch aur hai,inform,this,dontcare
