,0,1,2,3,4
25612,BOT,"Sorry would you like polynesian or vietnamese food ?
",select,food,vietnamese
25613,HUMAN,vietnamese,inform,food,vietnamese
25614,HUMAN,<SILENCE>,silence,,
25615,BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
25616,HUMAN,can i have the address,request,slot,addr
25617,BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
25618,HUMAN,can i okay thank you,affirm,,
25619,BOT,"thanh_binh is a great restaurant
",offer,name,thanh binh
25620,HUMAN,thank you good bye,bye,,
25621,BOT," you are welcome
",bye,,
25622,HUMAN,<SILENCE>,silence,,
25623,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25624,HUMAN,im looking for a moderately priced restaurant in the north part of town,inform,area,north
25625,BOT,"What kind of food would you like ?
",request,slot,food
25626,HUMAN,i dont care,inform,this,dontcare
25627,HUMAN,<SILENCE>,silence,,
25628,BOT,"golden_wok is a nice place in the north of town and the prices are moderate
",inform,area,north
25629,HUMAN,can i get a,inform,this,dontcare
25630,BOT,"golden_wok is a great restaurant
",offer,name,golden wok
25631,HUMAN,is there anything else,repeat,,
25632,BOT,"meghna is a nice place in the north of town and the prices are moderate
",inform,area,north
25633,HUMAN,can i have the phone number,request,slot,phone
25634,BOT,"The phone number of meghna is meghna_phone
",inform,phone,01223 727410
25635,HUMAN,thank you good bye,bye,,
25636,BOT," you are welcome
",bye,,
25637,HUMAN,<SILENCE>,silence,,
25638,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25639,HUMAN,im looking for an expensive restaurant in the south part of town,inform,area,south
25640,BOT,"What kind of food would you like ?
",request,slot,food
25641,HUMAN,i dont care,inform,this,dontcare
25642,HUMAN,<SILENCE>,silence,,
25643,BOT,"frankie_and_bennys is a nice place in the south of town and the prices are expensive
",inform,area,south
25644,HUMAN,is there anything else,repeat,,
25645,BOT,"the good luck chinese food takeaway is a nice place in the south of town and the prices are expensive
",inform,area,south
25646,HUMAN,can i have the phone number,request,slot,phone
25647,BOT,"The phone number of the good luck chinese food takeaway is the_good_luck_chinese_food_takeaway_phone
",inform,phone,01223 244149
25648,HUMAN,address,ack,,
25649,BOT,"Sure , the good luck chinese food takeaway is on the_good_luck_chinese_food_takeaway_address
",inform,phone,01223 244149
25650,HUMAN,post code,affirm,,
25651,BOT,"The post code of the good luck chinese food takeaway is the_good_luck_chinese_food_takeaway_post_code
",inform,phone,01223 244149
25652,HUMAN,thank you good bye,bye,,
25653,BOT," you are welcome
",bye,,
25654,HUMAN,<SILENCE>,silence,,
25655,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25656,HUMAN,east part of town serving swedish food,inform,food,swedish
25657,BOT,"I'm sorry but there is no restaurant serving swedish food
",canthelp,food,swedish
25658,HUMAN,chinese food,reqalts,,
25659,BOT,"Did you say you are looking for a restaurant in the east of town ?
",expl-conf,area,east
25660,HUMAN,yes,request,slot,addr
25661,HUMAN,<SILENCE>,silence,,
25662,BOT,"yu_garden is a nice place in the east of town serving tasty chinese food
",inform,area,east
25663,HUMAN,could i have the address phone number and post code,request,slot,phone
25664,BOT,"The phone number of yu_garden is yu_garden_phone
",inform,phone,01223 248882
25665,HUMAN,what is the post code,request,slot,postcode
25666,BOT,"The post code of yu_garden is yu_garden_post_code
",inform,phone,01223 248882
25667,HUMAN,thank you good bye,bye,,
25668,BOT," you are welcome
",bye,,
25669,HUMAN,<SILENCE>,silence,,
25670,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25671,HUMAN,<SILENCE>,silence,,
25672,BOT,"What part of town do you have in mind ?
",request,slot,area
25673,HUMAN,expensive,inform,area,south
25674,BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
25675,HUMAN,yes danish food,affirm,,
25676,BOT,"You are looking for a english restaurant right ?
",expl-conf,food,english
25677,HUMAN,no danish,inform,food,danish
25678,BOT,"I'm sorry but there is no restaurant serving english food
",canthelp,food,english
25679,HUMAN,danish,inform,food,danish
25680,HUMAN,<SILENCE>,silence,,
25681,BOT,"bedouin is in the expensive price range
",inform,pricerange,expensive
25682,HUMAN,danish,inform,food,danish
25683,BOT,"Sure , bedouin is on bedouin_address
",inform,addr,100 mill road city centre
25684,HUMAN,what type of food,request,slot,food
25685,BOT,"bedouin serves african food
",inform,food,african
25686,HUMAN,do you have any asian_oriental food,inform,food,asian oriental
25687,BOT,"kymmoy serves asian_oriental food in the expensive price range
",inform,pricerange,expensive
25688,HUMAN,whats the phone number,request,slot,phone
25689,BOT,"The phone number of kymmoy is kymmoy_phone
",inform,phone,01223 311911
25690,HUMAN,what area,inform,area,west
25691,BOT,"kymmoy is a nice place in the centre of town
",inform,area,centre
25692,HUMAN,thank you good bye,bye,,
25693,BOT," you are welcome
",bye,,
25694,HUMAN,<SILENCE>,silence,,
25695,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25696,HUMAN,expensive restaurant south part of town,inform,pricerange,expensive
25697,BOT,"What kind of food would you like ?
",request,slot,food
25698,HUMAN,i dont care,inform,this,dontcare
25699,HUMAN,<SILENCE>,silence,,
25700,BOT,"frankie_and_bennys is a nice place in the south of town and the prices are expensive
",inform,area,south
25701,HUMAN,could i have the address please,inform,area,south
25702,BOT,"Sure , frankie_and_bennys is on frankie_and_bennys_address
",inform,phone,01223 412430
25703,HUMAN,could i have the phone number,request,slot,phone
25704,BOT,"The phone number of frankie_and_bennys is frankie_and_bennys_phone
",inform,phone,01223 412430
25705,HUMAN,what is the post code,request,slot,postcode
25706,BOT,"The post code of frankie_and_bennys is frankie_and_bennys_post_code
",inform,phone,01223 412430
25707,HUMAN,thank you good bye,bye,,
25708,BOT," you are welcome
",bye,,
25709,HUMAN,<SILENCE>,silence,,
25710,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25711,HUMAN,<SILENCE>,silence,,
25712,BOT,"What part of town do you have in mind ?
",request,slot,area
25713,HUMAN,i dont care,inform,this,dontcare
25714,BOT,"What kind of food would you like ?
",request,slot,food
25715,HUMAN,lebanese,inform,food,lebanese
25716,BOT,"I'm sorry but there is no restaurant serving cheap lebanese food
",canthelp,"food, pricerange","lebanese, cheap"
25717,HUMAN,asian_oriental,inform,food,asian oriental
25718,HUMAN,<SILENCE>,silence,,
25719,BOT,"j_restaurant serves asian_oriental food in the cheap price range
",inform,pricerange,cheap
25720,HUMAN,can i have the phone number,request,slot,phone
25721,BOT,"The phone number of j_restaurant is j_restaurant_phone
",inform,phone,01223 307581
25722,HUMAN,can i get the address,request,slot,addr
25723,HUMAN,"Sure , j_restaurant is on j_restaurant_address
",hello,,
25724,HUMAN,thank you good bye,bye,,
25725,BOT," you are welcome
",bye,,
25726,HUMAN,<SILENCE>,silence,,
25727,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25728,HUMAN,venetian food,inform,food,venetian
25729,BOT,"I'm sorry but there is no restaurant serving venetian food
",canthelp,food,venetian
25730,HUMAN,asian_oriental food,inform,food,asian oriental
25731,BOT,"Sorry would you like venetian or asian_oriental food ?
",select,food,asian oriental
25732,HUMAN,asian_oriental,inform,food,asian oriental
25733,BOT,"What part of town do you have in mind ?
",request,slot,area
25734,HUMAN,any area,inform,area,dontcare
25735,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
25736,HUMAN,food,thankyou,,
25737,HUMAN,<SILENCE>,silence,,
25738,BOT,"j_restaurant serves asian_oriental food in the cheap price range
",inform,pricerange,cheap
25739,HUMAN,cough,negate,,
25740,BOT,"Sorry I am a bit confused ; please tell me again what you are looking for .
",repeat,,
25741,HUMAN,may i,inform,food,malaysian
25742,BOT,"j_restaurant is a great restaurant
",offer,name,j restaurant
25743,HUMAN,may i have the phone number and address,request,slot,phone
25744,BOT,"The phone number of j_restaurant is j_restaurant_phone
",inform,phone,01223 307581
25745,HUMAN,thank you good bye,bye,,
25746,BOT," you are welcome
",bye,,
25747,HUMAN,<SILENCE>,silence,,
25748,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25749,HUMAN,danish food in the south part of town,inform,area,south
25750,HUMAN,<SILENCE>,silence,,
25751,BOT,"peking_restaurant is a nice place in the south of town
",inform,area,south
25752,HUMAN,may i have a phone number and postcode,inform,area,south
25753,BOT,"The phone number of peking_restaurant is peking_restaurant_phone
",inform,phone,01223 354755
25754,HUMAN,may i have the postcode,request,slot,postcode
25755,BOT,"The post code of peking_restaurant is peking_restaurant_post_code
",inform,phone,01223 354755
25756,HUMAN,thank you goodbye,bye,,
25757,BOT," you are welcome
",bye,,
25758,HUMAN,<SILENCE>,silence,,
25759,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25760,HUMAN,moderately priced restaurant in the north part of town,inform,pricerange,moderate
25761,BOT,"What kind of food would you like ?
",request,slot,food
25762,HUMAN,any,inform,food,dontcare
25763,HUMAN,<SILENCE>,silence,,
25764,BOT,"golden_wok is a nice place in the north of town and the prices are moderate
",inform,area,north
25765,HUMAN,may i get the address and phone number,request,slot,phone
25766,BOT,"Sure , golden_wok is on golden_wok_address
",inform,addr,191 histon road chesterton
25767,HUMAN,may i get the phone number,request,slot,phone
25768,BOT,"The phone number of golden_wok is golden_wok_phone
",inform,phone,01223 350688
25769,HUMAN,thank you goodbye,bye,,
25770,BOT," you are welcome
",bye,,
25771,HUMAN,<SILENCE>,silence,,
25772,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25773,HUMAN,<SILENCE>,silence,,
25774,BOT,"What part of town do you have in mind ?
",request,slot,area
25775,HUMAN,im looking for a restaurant in the west part of town and it sh,inform,area,west
25776,BOT,"What kind of food would you like ?
",request,slot,food
25777,HUMAN,thai food,inform,food,thai
25778,HUMAN,<SILENCE>,silence,,
25779,BOT,"sala_thong is a nice place in the west of town serving tasty thai food
",inform,area,west
25780,HUMAN,uh whats the address,request,slot,addr
25781,BOT,"Sure , sala_thong is on sala_thong_address
",inform,addr,35 newnham road newnham
25782,HUMAN,and the phone number,inform,food,spanish
25783,BOT,"The phone number of sala_thong is sala_thong_phone
",inform,phone,01223 323178
25784,HUMAN,and the post code,request,slot,postcode
25785,BOT,"The post code of sala_thong is sala_thong_post_code
",inform,phone,01223 323178
25786,HUMAN,thank you,repeat,,
25787,BOT,"sala_thong is a great restaurant
",offer,name,sala thong
25788,HUMAN,good bye,ack,,
25789,BOT," you are welcome
",bye,,
25790,HUMAN,<SILENCE>,silence,,
25791,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25792,HUMAN,im looking for a cheap restaurant on the north side of town,inform,pricerange,cheap
25793,BOT,"What kind of food would you like ?
",request,slot,food
25794,HUMAN,<SILENCE>,silence,,
25795,HUMAN,<SILENCE>,silence,,
25796,BOT,"the_lucky_star is a nice place in the south of town and the prices are cheap
",inform,area,south
25797,HUMAN,whats the phone number,request,slot,phone
25798,BOT,"The phone number of the_lucky_star is the_lucky_star_phone
",inform,phone,01223 244277
25799,HUMAN,thank you good bye,bye,,
25800,BOT," you are welcome
",bye,,
25801,HUMAN,<SILENCE>,silence,,
25802,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25803,HUMAN,yeah can i um,ack,,
25804,BOT,"What part of town do you have in mind ?
",request,slot,area
25805,HUMAN,um how about italian food,confirm,food,italian
25806,BOT,"I'm sorry but there is no restaurant serving crossover food
",canthelp,food,crossover
25807,HUMAN,is there a restaurant serving italian food,confirm,food,italian
25808,BOT,"You are looking for a italian restaurant right ?
",expl-conf,food,italian
25809,HUMAN,yes,request,slot,addr
25810,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
25811,HUMAN,doesnt matter,inform,this,dontcare
25812,BOT,"Sorry would you like something in the cheap price range or you dont care
",select,pricerange,cheap
25813,HUMAN,i dont care,inform,this,dontcare
25814,HUMAN,<SILENCE>,silence,,
25815,BOT,"prezzo is a nice place in the west of town serving tasty italian food
",inform,area,west
25816,HUMAN,whats the phone number,request,slot,phone
25817,BOT,"The phone number of prezzo is prezzo_phone
",inform,phone,01799 521260
25818,HUMAN,thank you good bye,bye,,
25819,BOT," you are welcome
",bye,,
25820,HUMAN,<SILENCE>,silence,,
25821,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
25822,HUMAN,<SILENCE>,silence,,
25823,BOT,"What part of town do you have in mind ?
",request,slot,area
25824,HUMAN,any area,inform,area,dontcare
25825,BOT,"What kind of food would you like ?
",request,slot,food
25826,HUMAN,is there mediterranean food,inform,food,mediterranean
