,0,1,2,3,4
16215,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16216,HUMAN,id like a restaurant in any area that serves,inform,area,dontcare
16217,BOT,"There are restaurants in all parts of town . What type of food do you want ?
",impl-conf,area,dontcare
16218,HUMAN,persian food,inform,food,persian
16219,BOT,"I'm sorry but there is no restaurant serving persian food
",canthelp,food,persian
16220,HUMAN,how about vietnamese food,inform,food,vietnamese
16221,BOT,"Could you please repeat that ?
",repeat,,
16222,HUMAN,vietnamese,inform,food,vietnamese
16223,HUMAN,<SILENCE>,silence,,
16224,BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
16225,HUMAN,what is the address and phone number,request,slot,phone
16226,BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
16227,HUMAN,what is the address,request,slot,addr
16228,BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
16229,HUMAN,thank you good bye,bye,,
16230,BOT," you are welcome
",bye,,
16231,HUMAN,<SILENCE>,silence,,
16232,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16233,HUMAN,hi i need a restaurant in any area,inform,area,dontcare
16234,BOT,"There are restaurants in all parts of town . What type of food do you want ?
",impl-conf,area,dontcare
16235,HUMAN,spanish,inform,food,spanish
16236,BOT,"There are restaurants serving spanish food in any part of town . What price range would you like ?
",impl-conf,area,dontcare
16237,HUMAN,i dont care,inform,this,dontcare
16238,HUMAN,<SILENCE>,silence,,
16239,BOT,"la_raza serves spanish food
",inform,food,spanish
16240,HUMAN,anything else,affirm,,
16241,BOT,"la_tasca serves spanish food
",inform,food,spanish
16242,HUMAN,the address,inform,area,east
16243,HUMAN,"Sure , la_tasca is on la_tasca_address
",ack,,
16244,HUMAN,thank you good bye,bye,,
16245,BOT," you are welcome
",bye,,
16246,HUMAN,<SILENCE>,silence,,
16247,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16248,HUMAN,hi im looking for a moderately priced restaurant,inform,pricerange,moderate
16249,BOT,"There are restaurants in the moderate price range . What type of food do you want ?
",impl-conf,pricerange,moderate
16250,HUMAN,east part of town,inform,area,east
16251,BOT,"There are restaurants in the moderate price range and the east of town . What type of food would you like ?
",impl-conf,area,east
16252,HUMAN,i dont care,inform,this,dontcare
16253,HUMAN,<SILENCE>,silence,,
16254,BOT,"pizza_hut_fen_ditton is a nice place in the east of town and the prices are moderate
",inform,area,east
16255,HUMAN,anything else,affirm,,
16256,BOT,"curry_prince is a nice place in the east of town and the prices are moderate
",inform,area,east
16257,HUMAN,what is the address of that venue,request,slot,addr
16258,BOT,"Sure , curry_prince is on curry_prince_address
",inform,phone,01223 566388
16259,HUMAN,thank you good bye,bye,,
16260,BOT," you are welcome
",bye,,
16261,HUMAN,<SILENCE>,silence,,
16262,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16263,HUMAN,sigh,reqalts,,
16264,BOT,"What kind of food would you like ?
",request,slot,food
16265,HUMAN,danish,inform,food,danish
16266,BOT,"You are looking for a english restaurant right ?
",expl-conf,food,english
16267,HUMAN,danish,inform,food,danish
16268,BOT,"I'm sorry but there is no restaurant serving english food
",canthelp,food,english
16269,HUMAN,international,inform,food,international
16270,BOT,"There are restaurants serving international food . What area do you want ?
",impl-conf,food,international
16271,HUMAN,any area,inform,area,dontcare
16272,BOT,"There are restaurants serving international food in any part of town . What price range would you like ?
",impl-conf,area,dontcare
16273,HUMAN,i dont care,inform,this,dontcare
16274,HUMAN,<SILENCE>,silence,,
16275,BOT,"bloomsbury_restaurant serves international food
",inform,food,international
16276,HUMAN,<SILENCE>,silence,,
16277,BOT,"the_missing_sock serves international food
",inform,food,international
16278,HUMAN,what is the phone number,request,slot,phone
16279,BOT,"The phone number of the_missing_sock is the_missing_sock_phone
",inform,phone,01223 812660
16280,HUMAN,no thats post code,request,slot,postcode
16281,BOT,"The post code of the_missing_sock is the_missing_sock_post_code
",inform,phone,01223 812660
16282,HUMAN,thank you good bye,bye,,
16283,BOT," you are welcome
",bye,,
16284,HUMAN,<SILENCE>,silence,,
16285,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16286,HUMAN,how about asian_oriental,inform,food,asian oriental
16287,BOT,"I'm sorry but there is no restaurant serving kosher food
",canthelp,food,kosher
16288,HUMAN,im looking for a moderately priced restaurant that serves asian,inform,pricerange,moderate
16289,BOT,"You are looking for a kosher restaurant right ?
",expl-conf,food,kosher
16290,HUMAN,no im looking for asian_oriental,affirm,,
16291,HUMAN,<SILENCE>,silence,,
16292,BOT,"yippee_noodle_bar serves asian_oriental food in the moderate price range
",inform,pricerange,moderate
16293,HUMAN,what is the address and phone number,request,slot,phone
16294,BOT,"The phone number of yippee_noodle_bar is yippee_noodle_bar_phone
",inform,phone,01223 518111
16295,HUMAN,thank you good bye,bye,,
16296,BOT," you are welcome
",bye,,
16297,HUMAN,<SILENCE>,silence,,
16298,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16299,HUMAN,id like a cheap restaurant in the west part of town,inform,pricerange,cheap
16300,BOT,"There are restaurants in the cheap price range and the west of town . What type of food would you like ?
",impl-conf,area,west
16301,HUMAN,i dont care,inform,this,dontcare
16302,HUMAN,<SILENCE>,silence,,
16303,BOT,"thanh_binh is a nice place in the west of town and the prices are cheap
",inform,area,west
16304,HUMAN,anything else,affirm,,
16305,BOT,"la_margherita is a nice place in the west of town and the prices are cheap
",inform,area,west
16306,HUMAN,could i have the address and phone number please,request,slot,phone
16307,BOT,"The phone number of la_margherita is la_margherita_phone
",inform,phone,01223 315232
16308,HUMAN,thank you good bye,bye,,
16309,BOT," you are welcome
",bye,,
16310,HUMAN,<SILENCE>,silence,,
16311,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16312,HUMAN,could i find an expensive restaurant that serves european food please,inform,pricerange,expensive
16313,BOT,"You are looking for a european restaurant right ?
",expl-conf,food,european
16314,HUMAN,right,reqalts,,
16315,BOT,"There are restaurants serving european in the expensive price range . What area would you like ?
",impl-conf,pricerange,expensive
16316,HUMAN,i dont care,inform,this,dontcare
16317,HUMAN,<SILENCE>,silence,,
16318,BOT,"michaelhouse_cafe serves european food in the expensive price range
",inform,pricerange,expensive
16319,HUMAN,could i have the address phone number and area,request,slot,addr
16320,BOT,"The phone number of michaelhouse_cafe is michaelhouse_cafe_phone
",inform,phone,01223 309147
16321,HUMAN,could i have the area please,request,slot,area
16322,BOT,"michaelhouse_cafe is a nice place in the centre of town
",inform,area,centre
16323,HUMAN,thank you good bye,bye,,
16324,BOT," you are welcome
",bye,,
16325,HUMAN,<SILENCE>,silence,,
16326,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16327,HUMAN,yea id like a moderately priced restaurant in the west,inform,pricerange,moderate
16328,BOT,"There are restaurants in the moderate price range and the west of town . What type of food would you like ?
",impl-conf,area,west
16329,HUMAN,i dont care,inform,this,dontcare
16330,HUMAN,<SILENCE>,silence,,
16331,BOT,"prezzo is a nice place in the west of town and the prices are moderate
",inform,area,west
16332,HUMAN,could i have the uh address and post code please,request,slot,addr
16333,HUMAN,"prezzo is on prezzo_address
",ack,,
16334,HUMAN,thank you good bye,bye,,
16335,BOT," you are welcome
",bye,,
16336,HUMAN,<SILENCE>,silence,,
16337,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16338,HUMAN,yes id like an expensive restaurant in the east part of town,inform,area,east
16339,BOT,"There are restaurants in the expensive price range and the east of town . What type of food would you like ?
",impl-conf,area,east
16340,HUMAN,i dont care,inform,this,dontcare
16341,HUMAN,<SILENCE>,silence,,
16342,BOT,"sitar_tandoori is a nice place in the east of town and the prices are expensive
",inform,area,east
16343,HUMAN,can i have the phone number please,request,slot,addr
16344,BOT,"The phone number of sitar_tandoori is sitar_tandoori_phone
",inform,phone,01223 249955
16345,HUMAN,thank you good bye,bye,,
16346,BOT," you are welcome
",bye,,
16347,HUMAN,<SILENCE>,silence,,
16348,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16349,HUMAN,could i have a moderately priced restaurant in the east part of town,inform,area,east
16350,BOT,"There are restaurants in the moderate price range . What type of food do you want ?
",impl-conf,pricerange,moderate
16351,HUMAN,i dont care,inform,this,dontcare
16352,BOT,"Did you say you are looking for a restaurant in the east of town ?
",expl-conf,area,east
16353,HUMAN,yes,request,slot,addr
16354,HUMAN,<SILENCE>,silence,,
16355,BOT,"pizza_hut_fen_ditton is a nice place in the east of town and the prices are moderate
",inform,area,east
16356,HUMAN,could i have the address phone number and postcode,request,slot,phone
16357,BOT,"The phone number of pizza_hut_fen_ditton is pizza_hut_fen_ditton_phone
",inform,phone,01223 323737
16358,HUMAN,and the postcode,request,slot,postcode
16359,BOT,"The post code of pizza_hut_fen_ditton is pizza_hut_fen_ditton_post_code
",inform,phone,01223 323737
16360,HUMAN,thank you goodbye,bye,,
16361,BOT," you are welcome
",bye,,
16362,HUMAN,<SILENCE>,silence,,
16363,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16364,HUMAN,cheap restaurant,inform,pricerange,cheap
16365,BOT,"There are restaurants in the cheap price range . What type of food do you want ?
",impl-conf,pricerange,cheap
16366,HUMAN,dont know,inform,area,south
16367,BOT,"What kind of food would you like ?
",request,slot,food
16368,HUMAN,dont care,inform,this,dontcare
16369,BOT,"There are restaurants serving any kind of food in the cheap price range . What area would you like ?
",impl-conf,pricerange,cheap
16370,HUMAN,south,inform,area,south
16371,BOT,"What part of town do you have in mind ?
",request,slot,area
16372,HUMAN,south,inform,area,south
16373,BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
16374,HUMAN,yes,request,slot,addr
16375,HUMAN,<SILENCE>,silence,,
16376,BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
16377,HUMAN,phone number,ack,,
16378,BOT,"nandos is a great restaurant
",offer,name,nandos
16379,HUMAN,phone number,ack,,
16380,BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
16381,HUMAN,type of food,request,slot,area
16382,BOT,"nandos is a great restaurant
",offer,name,nandos
16383,HUMAN,type of food,request,slot,area
16384,BOT,"nandos serves portuguese food
",inform,food,portuguese
16385,HUMAN,thank you good bye,bye,,
16386,BOT," you are welcome
",bye,,
16387,HUMAN,<SILENCE>,silence,,
16388,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16389,HUMAN,new,inform,area,east
16390,BOT,"What kind of food would you like ?
",request,slot,food
16391,HUMAN,dont care,inform,this,dontcare
16392,BOT,"There are restaurants if you don't care about the food . What area do you want ?
",impl-conf,food,dontcare
16393,HUMAN,east,affirm,,
16394,BOT,"There are restaurants in the east of town serving any kind of food . What price range would you like ?
",impl-conf,area,east
16395,HUMAN,cheap,inform,pricerange,cheap
16396,HUMAN,<SILENCE>,silence,,
16397,BOT,"the_missing_sock is a nice place in the east of town and the prices are cheap
",inform,area,east
16398,HUMAN,address,ack,,
16399,BOT,"the_missing_sock is a great restaurant
",offer,name,the missing sock
16400,HUMAN,address,ack,,
16401,BOT,"Sure , the_missing_sock is on the_missing_sock_address
",inform,phone,01223 812660
16402,HUMAN,phone number,ack,,
16403,BOT,"The phone number of the_missing_sock is the_missing_sock_phone
",inform,phone,01223 812660
16404,HUMAN,what type of food do they serve,request,slot,food
16405,BOT,"the_missing_sock serves international food
",inform,food,international
16406,HUMAN,thank you good bye,bye,,
16407,BOT," you are welcome
",bye,,
16408,HUMAN,<SILENCE>,silence,,
16409,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16410,HUMAN,south side of town,request,slot,area
16411,BOT,"There are restaurants in the east of town . What type of food do you want ?
",impl-conf,area,east
16412,HUMAN,<SILENCE>,silence,,
16413,BOT,"What kind of food would you like ?
",request,slot,food
16414,HUMAN,no,affirm,,
16415,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
16416,HUMAN,italian,inform,food,italian
16417,BOT,"You are looking for a italian restaurant right ?
",expl-conf,food,italian
