Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"mahal_of_cambridge serves indian food cheap price range la
",inform,pricerange,cheap
HUMAN,"Naan mudithuvitten , thank you",request,slot,postcode
BOT,"mahal_of_cambridge pramadhamana restaurant
",offer,name,mahal of cambridge
HUMAN,okay,affirm,,
BOT,"the_gandhi serves indian food cheap price range la
",inform,pricerange,cheap
HUMAN,ok bye,affirm,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan restaurant parthukkondirukkiren.,hello,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,european food serve pannituirukiringala,affirm,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,european,inform,food,european
BOT,"Sorry. north la entha european restaurant um illai 
",canthelp,"food, area","european, north"
HUMAN,illa,affirm,,
BOT,"Neenga north la restaurant thedindrikaenga nu sonnengala ?
",expl-conf,area,north
HUMAN,illa,affirm,,
BOT,"Sorry. north la entha european restaurant um illai 
",canthelp,"food, area","european, north"
HUMAN,center area la irukura european restaurant ah pakuren,inform,area,centre
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan cheap restaurant tai kandu pidika venum,reqalts,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,any,inform,food,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,kosher,inform,food,kosher
BOT,"Sorry. entha restaurant um kosher food serve panla.
",canthelp,food,kosher
HUMAN,modern_european saapadu epdi,confirm,food,modern european
BOT,"sorry , enaku unnai kekka mudiyala
",inform,pricerange,cheap
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Any area vil oru restaurant parthukkondirukkiren edu.,inform,area,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any,inform,food,dontcare
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,idhu matter alla.,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"backstreet_bistro serves gastropub food
",inform,food,gastropub
HUMAN,Address enna,request,slot,addr
BOT,"Sure. backstreet_bistro backstreet_bistro_address la irukku.
",inform,phone,01223 306306
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,cuban food,inform,food,cuban
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,Ennaku kavalai illai,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,cuban food cheap restaurant,inform,pricerange,cheap
BOT,"Confirm pannikaren. Neenga cheap price range la restaurant thedreenga ?
",expl-conf,pricerange,cheap
HUMAN,ye,request,slot,addr
BOT,"river bar steakhouse and grill um inga nalla price la kidaikum
",inform,pricerange,cheap
HUMAN,cuban food,inform,food,cuban
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star cheap price range la irukku
",inform,pricerange,cheap
HUMAN,cuban food,inform,food,cuban
BOT,"the_missing_sock cheap price range la irukku
",inform,pricerange,cheap
HUMAN,cuban food,inform,food,cuban
BOT,"la_margherita cheap price range la irukku
",inform,pricerange,cheap
HUMAN,adhu cuban sapadu serve pannuma,affirm,,
BOT,"la_margherita pramadhamana restaurant
",offer,name,la margherita
HUMAN,type of food,request,slot,area
BOT,"la_margherita serves italian food
",inform,food,italian
HUMAN,ennaku cuban saapadu venum,inform,pricerange,moderate
BOT,"Sorry. entha restaurant um cuban food serve panla.
",canthelp,food,cuban
HUMAN,modern_european food,negate,,
BOT,"Sorry. Ongaluku modern_european food venuma illa cuban food venuma ?
",select,food,cuban
HUMAN,modern_european foo,negate,,
BOT,"the river bar steakhouse and grill modern_european food cheap price range la serve panranga
",inform,pricerange,cheap
HUMAN,the address,inform,area,east
BOT,"Sure. river bar steakhouse um grill um the_river_bar_steakhouse_and_grill_address la irukku.
",inform,phone,01223 307030
HUMAN,<SILENCE>,silence,,
BOT,"Sorry.  cheap price range la vera entha modern_european restaurant um illai
",canthelp.exception,name,the river bar steakhouse and grill
HUMAN,post code enna,request,slot,postcode
BOT,"river bar steakhouse and grill oda post code the_river_bar_steakhouse_and_grill_post_code
",inform,phone,01223 307030
HUMAN,bye,thankyou,,
BOT,"Sorry. Confuse ayitten. Please enna venum nu thirippi sollunga ?
",repeat,,
HUMAN,bye,thankyou,,
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,ennaku chinese saapadu venum,inform,food,chinese
BOT,"Ungaluku chinese restaurant thaane venum ?
",expl-conf,food,chinese
HUMAN,ama south part of town la,inform,area,south
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star cheap chinese food serve panra south of town la irukkura pramadhamana restaurant
",inform,area,south
HUMAN,phone number ena,request,slot,phone
BOT,"the_lucky_star oda phone number the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. south la cheap price range la entha chinese restaurant um illai.
",canthelp.exception,name,the lucky star
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,west il moderate priced restaurant ondru parrkkiren.,inform,pricerange,moderate
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house west of town la irukkura nalla idam. Prices are moderate
",inform,area,west
HUMAN,address enna,request,slot,addr
BOT,"Sure. saint_johns_chop_house saint_johns_chop_house_address la irukku.
",inform,phone,01223 353110
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan gastropub food parthukkondirukkien.,inform,food,gastropub
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,saapadu,thankyou,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,gastropub,inform,food,gastropub
BOT,"Ungaluku entha vithamana food serve panra restaurant um paravala thaane ?
",expl-conf,food,dontcare
HUMAN,gastropub,inform,food,gastropub
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,Ennaku kavalai illai,inform,this,dontcare
BOT,"cow pizza kitchen irukura mathri ulla bar serves pannura gastropub food
",inform,food,gastropub
HUMAN,price range ena,request,slot,postcode
BOT,"Sure. cow pizza kitchen um bar um the_cow_pizza_kitchen_and_bar_address la irukku.
",inform,phone,01223 308871
HUMAN,price range ena,request,slot,postcode
BOT,"the cow pizza kitchen and bar moderate price range la iruku
",inform,pricerange,moderate
HUMAN,bye,thankyou,,
BOT,"Sorry. Confuse ayitten. Please enna venum nu thirippi sollunga ?
",repeat,,
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,na cheap restaurant ah pakkuren,inform,area,east
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star south of town la irukkura nalla idam. Prices are cheap
",inform,area,south
HUMAN,vere edhaachu iruka,repeat,,
BOT,"nandos south of town la irukkura nalla idam. Prices are cheap
",inform,area,south
HUMAN,number,affirm,,
BOT,"Sorry. south la cheap price range la vera entha restaurant um illai.
",canthelp.exception,name,the lucky star
HUMAN,phone number ena,request,slot,phone
BOT,"nandos oda phone number nandos_phone
",inform,phone,01223 327908
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,nan yetha oru area vilum austrian food serve panra restaurant theditiruken,inform,area,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,mediterranean saapadu epdi,confirm,food,mediterranean
BOT,"Sorry. entha restaurant um austrian food serve panla.
",canthelp,food,austrian
HUMAN,mediterranean saapadu epdi,confirm,food,mediterranean
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,amam,request,slot,addr
BOT,"Ungaluku mediterranean restaurant thaane venum ?
",expl-conf,food,mediterranean
HUMAN,amam,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"the_gardenia serves mediterranean food
",inform,food,mediterranean
HUMAN,address phone number en kita solla mudiyuma ?,request,slot,phone
BOT,"the_gardenia oda phone number the_gardenia_phone
",inform,phone,01223 356354
HUMAN,post code kadaikuma ?,request,slot,addr
BOT,"the_gardenia oda post code the_gardenia_post_code
",inform,phone,01223 356354
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,nan intha west part of town la oru moderately priced restaurant theditiruken,inform,pricerange,moderate
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,ethavthu type,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"prezzo west of town la irukkura nalla idam. Prices are moderate
",inform,area,west
HUMAN,ennaku address phone number mattrum post code irrukalam,request,slot,postcode
BOT,"prezzo oda phone number prezzo_phone
",inform,phone,01799 521260
HUMAN,nanri,repeat,,
BOT,"prezzo pramadhamana restaurant
",offer,name,prezzo
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,cancun serve pannum moderately priced restaurant parthukkondirukkiren.,inform,pricerange,moderate
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,illa,affirm,,
BOT,"Neenga east la restaurant thedindrikaenga nu sonnengala ?
",expl-conf,area,east
HUMAN,canapes food,inform,food,canapes
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,canapes,inform,food,canapes
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_fen_ditton east of town la irukkura nalla idam. Prices are moderate
",inform,area,east
HUMAN,ethavthu iruka,hello,,
BOT,"ali_baba moderate price range la irukku
",inform,pricerange,moderate
HUMAN,uh indian food serve seiyum restaurant iruka,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"ali_baba pramadhamana restaurant
",offer,name,ali baba
HUMAN,address and phone number en kita kuduka mudiyuma please ?,request,slot,addr
BOT,"ali_baba oda phone number ali_baba_phone
",inform,phone,01462 432565
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Nan east part of the town la expensive price la restaurant parthitu iruken ?,inform,area,east
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,ethavthu type,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"grafton_hotel_restaurant east of town la irukkura nalla idam. Prices are expensive
",inform,area,east
HUMAN,seri enaku antha address um phone number um kedaikuma please,request,slot,phone
BOT,"Sure. grafton_hotel_restaurant grafton_hotel_restaurant_address la irukku.
",inform,addr,grafton hotel 619 newmarket road fen ditton
HUMAN,and phone number kidaikuma,request,slot,phone
BOT,"grafton_hotel_restaurant oda phone number grafton_hotel_restaurant_phone
",inform,phone,01223 241387
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan moderately priced rest parthukkondirukkiren.,inform,pricerange,moderate
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,ethavthu part of town,inform,area,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,gastropub type of food eppadi,negate,,
BOT,"Sorry. entha restaurant um brazilian food serve panla.
",canthelp,food,brazilian
HUMAN,Enna iruku gastropub gasper type la,negate,,
HUMAN,<SILENCE>,silence,,
BOT,"yippee_noodle_bar moderate price range la irukku
",inform,pricerange,moderate
HUMAN,kay address phonenumber and area enaku thariya ?,request,slot,addr
BOT,"yippee_noodle_bar oda phone number yippee_noodle_bar_phone
",inform,phone,01223 518111
HUMAN,Athu east part of town la west part of town la irukka,confirm,area,east
HUMAN,<SILENCE>,silence,,
BOT,"yippee_noodle_bar pramadhamana restaurant
",offer,name,yippee noodle bar
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,ethavthu portuguese food serve panra madri iruka,inform,food,portuguese
BOT,"Sorry. entha restaurant um persian food serve panla.
",canthelp,food,persian
HUMAN,ethavthu portuguese food serve panra madri iruka,inform,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"nandos south of town la irukkura tasty portuguese food serve panra nalla idam
",inform,area,south
HUMAN,phone number and address en kita solringala please ?,request,slot,addr
BOT,"nandos oda phone number nandos_phone
",inform,phone,01223 327908
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,south part of the townla irukkura cheap restaurant than naan ethir paakuren,inform,pricerange,cheap
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,ethavthu type of food,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star south of town la irukkura nalla idam. Prices are cheap
",inform,area,south
HUMAN,vera ethavthu restaurants iruka,inform,area,dontcare
BOT,"nandos south of town la irukkura nalla idam. Prices are cheap
",inform,area,south
HUMAN,address and phone number en kita solla mudiyuma please ?,request,slot,phone
BOT,"nandos oda phone number nandos_phone
",inform,phone,01223 327908
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Ennaku british food serve pannura restaurant venum,confirm,food,british
BOT,"Sorry. entha restaurant um english food serve panla.
",canthelp,food,english
HUMAN,british food,inform,food,british
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house serves british food
",inform,food,british
HUMAN,Adhu center le iruka,inform,area,east
