Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"chiquito_restaurant_bar er phone number holo chiquito_restaurant_bar_phone
",inform,phone,01223 400170
HUMAN,thik ache ar ota kothay located,inform,area,north
BOT,"chiquito_restaurant_bar ekta khub bhalo restaurant
",offer,name,chiquito restaurant bar
HUMAN,ok ar Kothay eta located,hello,,
BOT,"chiquito_restaurant_bar er post code holo chiquito_restaurant_bar_post_code
",inform,phone,01223 400170
HUMAN,ok ar address ta ki,request,slot,addr
BOT,"Sure , chiquito_restaurant_bar er address holo chiquito_restaurant_bar_address
",inform,phone,01223 400170
HUMAN,acha thank you ar goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ah hya ami ki ekta restaurant pete pari jekhane french khabar serve kora hoye,inform,food,french
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,ah hya eta french khabar serve kore,affirm,,
BOT,"Apni ki bollen je apni town er centre ey ekta restaurant khujchen ?
",expl-conf,area,centre
HUMAN,ha,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"cote ekta nice jayega town er centre ey jekhane tasty french khabar serve hoye
",inform,area,centre
HUMAN,thik ache,affirm,,
BOT,"Sorry , but onno kono french restaurant nei town er centre ey .
",canthelp.exception,name,cote
HUMAN,ah price range ta ki,reqalts,,
BOT,"cote ekta khub bhalo restaurant
",offer,name,cote
HUMAN,ok price range ta ki,request,slot,addr
BOT,"cote expensive price range ey pore
",inform,pricerange,expensive
HUMAN,ok ah,negate,,
BOT,"cote ekta khub bhalo restaurant
",offer,name,cote
HUMAN,address ta ki,request,slot,addr
HUMAN,"Sure , cote er address holo cote_address
",inform,area,south
HUMAN,thik ache,affirm,,
BOT,"Sorry , but onno kono french restaurant nei town er centre ey .
",canthelp.exception,name,cote
HUMAN,ar ah,inform,area,north
BOT,"restaurant_two_two french khabar serve kore
",inform,food,french
HUMAN,thik ache,affirm,,
BOT,"Apni ki bollen je apni town er centre ey ekta restaurant khujchen ?
",expl-conf,area,centre
HUMAN,or address ta ki,request,slot,addr
BOT,"Sure , restaurant_two_two er address holo restaurant_two_two_address
",inform,phone,01223 351880
HUMAN,thik ache um,thankyou,,
BOT,"restaurant_two_two ekta khub bhalo restaurant
",offer,name,restaurant two two
HUMAN,thank you ar goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ah hya ami persian khabar khujchi ar ami price er bepare care kori na,inform,pricerange,dontcare
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,um eta matter kore na,inform,this,dontcare
BOT,"Ok , town er je kono part ey ekta restaurant right ?
",expl-conf,area,dontcare
HUMAN,ah hya ami persian khabar khujchi jodio,inform,food,persian
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ok portuguese khabar hole kemon hoy,confirm,food,portuguese
BOT,"Sorry , but erom kono restaurant nei jeta persian khabar serve kore
",canthelp,food,persian
HUMAN,acha um portuguese kemon hobe,confirm,food,portuguese
BOT,"Ok , town er je kono part ey ekta restaurant right ?
",expl-conf,area,dontcare
HUMAN,ah hya,hello,,
BOT,"apni ekta persian restaurant er khoj korchen right ?
",expl-conf,food,persian
HUMAN,portuguese nei,confirm,food,portuguese
BOT,"Ekbar confirm kore ni , apni ekta restaurant khujchen ar apni price range er bepare care koren na right ?
",expl-conf,pricerange,dontcare
HUMAN,ha,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre portuguese khabar serve kore
",inform,food,portuguese
HUMAN,ok oder phone number pete pari please,request,slot,addr
BOT,"nandos_city_centre er phone number holo nandos_city_centre_phone
",inform,phone,01223 327908
HUMAN,ar oder address ta,inform,area,south
BOT,"Sure , nandos_city_centre er address holo nandos_city_centre_address
",inform,addr,33-34 saint andrews street
HUMAN,ok ar ora thikthak portuguese khabar daaye,confirm,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre portuguese khabar serve kore
",inform,food,portuguese
HUMAN,acha uh thank you ar goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ekta restaurant,inform,this,dontcare
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,mexican khabar,inform,food,mexican
HUMAN,<SILENCE>,silence,,
BOT,"chiquito_restaurant_bar mexican khabar serve kore
",inform,food,mexican
HUMAN,ok,affirm,,
BOT,"Sorry , but onno kono mexican restaurant nei jeta apnar request er sathe match hochhe .
",canthelp.exception,name,chiquito restaurant bar
HUMAN,taquita restaurant,inform,this,dontcare
BOT,"chiquito_restaurant_bar mexican khabar serve kore
",inform,food,mexican
HUMAN,uh address ar phone number ta ki ?,request,slot,phone
BOT,"chiquito_restaurant_bar er phone number holo chiquito_restaurant_bar_phone
",inform,phone,01223 400170
HUMAN,address,ack,,
BOT,"Sure , chiquito_restaurant_bar er address holo chiquito_restaurant_bar_address
",inform,phone,01223 400170
HUMAN,thank you,repeat,,
BOT,"chiquito_restaurant_bar ekta khub bhalo restaurant
",offer,name,chiquito restaurant bar
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Moderately priced,inform,pricerange,moderate
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,matter kore na,inform,this,dontcare
BOT,"apni ekta restaurant khujchen jekhane jekono type er khabar serve hoye right ?
",expl-conf,food,dontcare
HUMAN,ha,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton ekta nice jayega town er south ey jekhane prices moderate
",inform,area,south
HUMAN,ar onno kichu ache,repeat,,
BOT,"restaurant_alimentum ekta nice jayega town er south ey jekhane prices moderate
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure , restaurant_alimentum er address holo restaurant_alimentum_address
",inform,phone,01223 413000
HUMAN,phone number,ack,,
BOT,"restaurant_alimentum er phone number holo restaurant_alimentum_phone
",inform,phone,01223 413000
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta expensive restaurant khujchi town er east,inform,area,east
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,kichu jaaye ashe na,inform,this,dontcare
BOT,"apni ekta restaurant khujchen jekhane jekono type er khabar serve hoye right ?
",expl-conf,food,dontcare
HUMAN,ha,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"royal_standard ekta nice jayega town er east ey jekhane prices expensive
",inform,area,east
HUMAN,ar onno kichu,affirm,,
BOT,"pipasha_restaurant ekta nice jayega town er east ey jekhane prices expensive
",inform,area,east
HUMAN,address,ack,,
BOT,"Sure , pipasha_restaurant er address holo pipasha_restaurant_address
",inform,phone,01223 577786
HUMAN,phone number,ack,,
BOT,"pipasha_restaurant er phone number holo pipasha_restaurant_phone
",inform,phone,01223 577786
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,town er east ey,confirm,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock ekta nice jayega town er east ey jekhane prices cheap
",inform,area,east
HUMAN,phone number,ack,,
BOT,"the_missing_sock ekta khub bhalo restaurant
",offer,name,the missing sock
HUMAN,phone number,ack,,
BOT,"the_missing_sock er phone number holo the_missing_sock_phone
",inform,phone,01223 812660
HUMAN,address,ack,,
BOT,"Sure , the_missing_sock er address holo the_missing_sock_address
",inform,phone,01223 812660
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,catalan khabar,inform,food,catalan
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,ami care kori na,inform,this,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,gastropub khabar,thankyou,,
BOT,"Sorry , but erom kono restaurant nei jeta catalan khabar serve kore
",canthelp,food,catalan
HUMAN,acha aaro kono restaurant kemon hobe,hello,,
BOT,"Ok , town er je kono part ey ekta restaurant right ?
",expl-conf,area,dontcare
HUMAN,ha,request,slot,addr
BOT,"apni ekta catalan restaurant er khoj korchen right ?
",expl-conf,food,catalan
HUMAN,gastropub khabar kemon hobe,hello,,
BOT,"Sorry , but erom kono restaurant nei jeta catalan khabar serve kore
",canthelp,food,catalan
HUMAN,ami ki ekta gastropub khabar er restaurant khuje pete pari,deny,food,gastropub
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,ami care kori na,inform,this,dontcare
BOT,"cow pizza kitchen and bar gastropub food serve kore
",inform,food,gastropub
HUMAN,address,ack,,
BOT,"Sure , the cow pizza kitchen and bar er address holo the_cow_pizza_kitchen_and_bar_address
",inform,phone,01223 308871
HUMAN,post code,affirm,,
BOT,"the cow pizza kitchen and bar er post code holo the_cow_pizza_kitchen_and_bar_post_code
",inform,phone,01223 308871
HUMAN,phone number,ack,,
BOT,"cow pizza kitchen and bar er phone number holo the_cow_pizza_kitchen_and_bar_phone
",inform,phone,01223 308871
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta restaurant khujte chai,inform,area,west
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"maharajah_tandoori_restaurant ekta nice jayega town er west ey jekhane tasty indian khabar serve hoye
",inform,area,west
HUMAN,ar onno kichu ache,repeat,,
BOT,"cocum ekta nice jayega town er west ey jekhane tasty indian khabar serve hoye
",inform,area,west
HUMAN,ar phone number ta,inform,food,spanish
BOT,"cocum er phone number holo cocum_phone
",inform,phone,01223 366668
HUMAN,ar address ta,inform,area,east
HUMAN,"Sure , cocum er address holo cocum_address
",thankyou,,
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi town er south part e,inform,area,south
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum ekta nice jayega town er south ey jekhane prices moderate
",inform,area,south
HUMAN,khabar er type ki,request,slot,food
BOT,"restaurant_alimentum modern_european khabar serve kore
",inform,food,modern european
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , restaurant_alimentum er address holo restaurant_alimentum_address
",inform,phone,01223 413000
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami town er west part ey ekta restaurant khujchi,inform,area,west
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,mediterranean,inform,food,mediterranean
BOT,"Sorry , but kono mediterranean restaurant nei town er west ey
",canthelp,"food, area","mediterranean, west"
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"cocum ekta nice jayega town er west ey jekhane tasty indian khabar serve hoye
",inform,area,west
HUMAN,address ta ki,request,slot,addr
HUMAN,"Sure , cocum er address holo cocum_address
",thankyou,,
HUMAN,phone number,ack,,
BOT,"cocum er phone number holo cocum_phone
",inform,phone,01223 366668
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,ami care kori na,inform,this,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,venetian,inform,food,venetian
BOT,"Sorry , but erom kono restaurant nei jeta venetian khabar serve kore
",canthelp,food,venetian
HUMAN,mediterranean,inform,food,mediterranean
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"la_mimosa expensive price range ey mediterranean khabar serve kore
",inform,pricerange,expensive
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , la_mimosa er address holo la_mimosa_address
",inform,addr,thompsons lane fen ditton
HUMAN,phone number ta ki,request,slot,phone
BOT,"la_mimosa er phone number holo la_mimosa_phone
",inform,phone,01223 362525
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta turkish restaurant khujchi,inform,food,turkish
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,kichu jaaye ashe na,inform,this,dontcare
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"meze_bar_restaurant turkish khabar serve kore
",inform,food,turkish
HUMAN,address,ack,,
BOT,"meze_bar_restaurant ekta khub bhalo restaurant
",offer,name,meze bar restaurant
HUMAN,address,ack,,
BOT,"Sure , meze_bar_restaurant er address holo meze_bar_restaurant_address
",offer,name,meze bar restaurant
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi town er north part e,inform,area,north
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,kichu jaaye ashe na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_nirala ekta nice jayega town er north ey jekhane prices moderate
",inform,area,north
HUMAN,ar onno kichu ache,repeat,,
BOT,"golden_wok ekta nice jayega town er north ey jekhane prices moderate
",inform,area,north
HUMAN,address phone number ar post code,request,slot,addr
BOT,"golden_wok er phone number holo golden_wok_phone
",inform,phone,01223 350688
HUMAN,address,ack,,
BOT,"Sure , golden_wok er address holo golden_wok_address
",inform,addr,191 histon road chesterton
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta cheap restaurant khujchi town er west part e,inform,pricerange,cheap
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,kichu jaaye ashe na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita ekta nice jayega town er west ey jekhane prices cheap
",inform,area,west
HUMAN,amar address ar phone number dorkar,request,slot,phone
BOT,"la_margherita er phone number holo la_margherita_phone
",inform,phone,01223 315232
