Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,doesnt matter,inform,this,dontcare
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,what kind of food does it serve,inform,area,north
BOT,"the_oak_bistro serves british food
",inform,food,british
HUMAN,im looking for a restaurant that serves modern_european food,inform,this,dontcare
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,is it moderately priced,repeat,,
BOT,"Sorry would you like the east of town or you dont care
",select,area,dontcare
HUMAN,i dont care,inform,this,dontcare
BOT,"riverside_brasserie serves modern_european food in the moderate price range
",inform,pricerange,moderate
HUMAN,what is a phone number,request,slot,area
BOT,"The phone number of riverside_brasserie is riverside_brasserie_phone
",inform,phone,01223 259988
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,how about thai food,confirm,food,thai
BOT,"I'm sorry but there is no restaurant serving world food
",canthelp,food,world
HUMAN,i dont care about the price range what about thai food,inform,area,dontcare
BOT,"You are looking for a world restaurant right ?
",expl-conf,food,world
HUMAN,thai food,inform,food,thai
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"bangkok_city serves thai food
",inform,food,thai
HUMAN,what is the address,request,slot,addr
BOT,"Sure , bangkok_city is on bangkok_city_address
",inform,addr,24 green street city centre
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of bangkok_city is bangkok_city_phone
",inform,phone,01223 354382
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,south,inform,area,south
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,the south,inform,area,south
BOT,"Did you say you are looking for a restaurant in the north of town ?
",expl-conf,area,north
HUMAN,south,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok is a nice place in the north of town and the prices are moderate
",inform,area,north
HUMAN,anything else,affirm,,
BOT,"golden_wok is a great restaurant
",offer,name,golden wok
HUMAN,south,inform,area,south
BOT,"sorry , I can't hear you
",inform,pricerange,cheap
HUMAN,west,inform,area,west
BOT,"meghna is a great restaurant
",offer,name,meghna
HUMAN,dont care,inform,this,dontcare
BOT,"the_nirala is a nice place in the north of town and the prices are moderate
",inform,area,north
HUMAN,south,inform,area,south
BOT,"Sorry would you like something in the north or in the east
",select,area,east
HUMAN,in the south,inform,area,south
BOT,"restaurant_alimentum is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,anything else,affirm,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure , pizza_hut_cherry_hinton is on pizza_hut_cherry_hinton_address
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,phone number,ack,,
BOT,"The phone number of pizza_hut_cherry_hinton is pizza_hut_cherry_hinton_phone
",inform,phone,01223 323737
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,expensive in the south,inform,pricerange,expensive
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any,inform,food,dontcare
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_hotpot is a nice place in the north of town and the prices are expensive
",inform,area,north
HUMAN,another place,thankyou,,
BOT,"the_hotpot is a great restaurant
",offer,name,the hotpot
HUMAN,phone number,ack,,
BOT,"The phone number of the_hotpot is the_hotpot_phone
",inform,phone,01223 366552
HUMAN,breathing,inform,this,dontcare
BOT,"city_stop_restaurant is a nice place in the north of town and the prices are expensive
",inform,area,north
HUMAN,breathing,inform,this,dontcare
BOT,"city_stop_restaurant is a great restaurant
",offer,name,city stop restaurant
HUMAN,south,inform,area,south
BOT,"tandoori_palace is a nice place in the north of town and the prices are expensive
",inform,area,north
HUMAN,west,inform,area,west
BOT,"saigon_city is a nice place in the north of town and the prices are expensive
",inform,area,north
HUMAN,west part of town,inform,area,west
BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pipasha_restaurant is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,south,inform,area,south
BOT,"sitar_tandoori is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,south,inform,area,south
BOT,"yu_garden is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,south area,inform,this,dontcare
BOT,"yu_garden is a great restaurant
",offer,name,yu garden
HUMAN,dont care,inform,this,dontcare
BOT,"grafton_hotel_restaurant is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,west,inform,area,west
BOT,"pipasha_restaurant is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,west part of town,inform,area,west
BOT,"graffiti is a nice place in the west of town and the prices are expensive
",inform,area,west
HUMAN,south part of town,inform,area,south
BOT,"the good luck chinese food takeaway is a nice place in the south of town and the prices are expensive
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure , the good luck chinese food takeaway is on the_good_luck_chinese_food_takeaway_address
",inform,phone,01223 244149
HUMAN,phone number,ack,,
BOT,"The phone number of the good luck chinese food takeaway is the_good_luck_chinese_food_takeaway_phone
",inform,phone,01223 244149
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,can you tell me a restaurant in the south part of town,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,uh it doesnt matter,inform,area,north
BOT,"the good luck chinese food takeaway is a nice place in the south of town
",inform,area,south
HUMAN,whats the price range,request,slot,postcode
BOT,"the good luck chinese food takeaway is in the expensive price range
",inform,pricerange,expensive
HUMAN,um i need a cheap restaurant,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star is a nice place in the south of town and the prices are cheap
",inform,area,south
HUMAN,whats the address,request,slot,addr
BOT,"Sure , the_lucky_star is on the_lucky_star_address
",inform,phone,01223 244277
HUMAN,and whats the post code,request,slot,postcode
BOT,"The post code of the_lucky_star is the_lucky_star_post_code
",inform,phone,01223 244277
HUMAN,how about the phone number,reqalts,,
BOT,"The phone number of the_lucky_star is the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,can you tell me about an expensive restaurant in the south,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,it doesnt matter,inform,this,dontcare
BOT,"the good luck chinese food takeaway is a nice place in the south of town and the prices are expensive
",inform,area,south
HUMAN,is there anything else,repeat,,
HUMAN,<SILENCE>,silence,,
BOT,"chiquito_restaurant_bar is a nice place in the south of town and the prices are expensive
",inform,area,south
HUMAN,okay i need the phone number and address,request,slot,addr
BOT,"The phone number of chiquito_restaurant_bar is chiquito_restaurant_bar_phone
",inform,phone,01223 400170
HUMAN,whats the address,request,slot,addr
BOT,"Sure , chiquito_restaurant_bar is on chiquito_restaurant_bar_address
",inform,phone,01223 400170
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,what about vietnamese,negate,,
BOT,"I'm sorry but there is no restaurant serving crossover food
",canthelp,food,crossover
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice place in the west of town serving tasty vietnamese food
",inform,area,west
HUMAN,whats the phone number,request,slot,phone
BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i need a moderately priced restaurant in the south part of town,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,it doesnt matter,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,whats the address,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton is on pizza_hut_cherry_hinton_address
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i need a restaurant in the center of town,inform,area,centre
BOT,"Did you say you are looking for a restaurant in the centre of town ?
",expl-conf,area,centre
HUMAN,kosher food,inform,food,kosher
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,how about italian food,inform,food,italian
BOT,"I'm sorry but there is no restaurant serving kosher food
",canthelp,food,kosher
HUMAN,italian food,inform,food,italian
BOT,"Did you say you are looking for a restaurant in the centre of town ?
",expl-conf,area,centre
HUMAN,yes,request,slot,addr
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,doesnt matter,inform,this,dontcare
BOT,"Let me confirm , You are looking for a restaurant and you dont care about the price range right ?
",expl-conf,pricerange,dontcare
HUMAN,right,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"ask is a nice place in the centre of town serving tasty italian food
",inform,area,centre
HUMAN,okay whats the phone number,request,slot,phone
BOT,"The phone number of ask is ask_phone
",inform,phone,01223 364917
HUMAN,whats the price range,request,slot,postcode
BOT,"ask is in the cheap price range
",inform,pricerange,cheap
HUMAN,okay thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,restaurant south part of town,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,venetian food,inform,food,venetian
BOT,"I'm sorry but there is no restaurant serving english food
",canthelp,food,english
HUMAN,venetian food,inform,food,venetian
BOT,"I'm sorry but there is no restaurant serving venetian food
",canthelp,food,venetian
HUMAN,how about portuguese,reqalts,,
BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
HUMAN,yes,request,slot,addr
BOT,"You are looking for a venetian restaurant right ?
",expl-conf,food,venetian
HUMAN,portuguese,inform,food,portuguese
BOT,"Let me confirm , You are looking for a restaurant in the cheap price range right ?
",expl-conf,pricerange,cheap
HUMAN,no,affirm,,
BOT,"I'm sorry but there is no restaurant serving venetian food
",canthelp,food,venetian
HUMAN,portuguese food,confirm,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"nandos is a great restaurant serving cheap portuguese food in the south of town .
",inform,area,south
HUMAN,phone number,ack,,
BOT,"nandos is a great restaurant
",offer,name,nandos
HUMAN,phone number,ack,,
BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
HUMAN,address,ack,,
HUMAN,"Sure , nandos is on nandos_address
",request,slot,phone
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,moderately priced restaurants,inform,pricerange,moderate
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house is a nice place in the west of town and the prices are moderate
",inform,area,west
HUMAN,what type of food do they serve,request,slot,food
BOT,"saint_johns_chop_house serves british food
",inform,food,british
HUMAN,what is the address,request,slot,addr
BOT,"Sure , saint_johns_chop_house is on saint_johns_chop_house_address
",inform,phone,01223 353110
HUMAN,thank you good bye,bye,,
