ID	Value
msd891	सुन\V_VM के\V_VAUX ठग\N_NN खयवो\V_VM -\RD_PUNC पीबो\V_VM न\RP_NEG कैलक\V_VM आउ\CC_CCD तुरंत\RB साँढ़नी\N_NN के\PSP मँगौलक\V_VM तो\PR_PRL देखलक\V_VM कि\CC_CCS अस्सी\QT_QTC कोस\N_NN दूउगेवाली\N_NN साँढ़नी\N_NN बचइत\V_VM हे\V_VAUX ।\RD_PUNC
msd892	दुनो\QT_QTC ठग\N_NN साँढ़नी\N_NN पर\PSP चढ़के\V_VM दउगलन\V_VAUX आउ\CC_CCD थोड़\QT_QTF ही\RP_RPD दुर\N_NN जाके\V_VM ओहनी\PR_PRP के\PSP पीछा\N_NN कर\V_VM लेलन\V_VAUX ।\RD_PUNC
msd893	जब\PR_PRL ठग\N_NN के\PSP बेटी\N_NN पीछे\N_NST घुरके\V_VM देखलक\V_VAUX तो\PR_PRL भाई\N_NN -\RD_PUNC बाप\N_NN ओहनी\PR_PRP के\PSP पीछा\N_NN कर\V_VM रहलन\V_VAUX हल\V_VAUX ।\RD_PUNC
msd894	ऊ\PR_PRP राजा\N_NN से\PSP कहलक\V_VM कि\CC_CCS अपने\PR_PRP दुनो\QT_QTC एही\DM_DMD बड़\N_NN के\PSP पेड़\N_NN पर\PSP चढ़\V_VM जायब\V_VAUX आउ\CC_CCD हम\PR_PRP नीचे\N_NST बइठ\V_VM के\PSP रोयब\V_VAUX कि\CC_CCS नतिया\N_NN -\RD_PUNC छौड़ा\N_NN पुत्ता\N_NN हमरा\PR_PRP भगवले\V_VM जाइत\V_VAUX हे\V_VAUX भइया\N_NN ।\RD_PUNC
msd895	फिन\CC_CCD हम\PR_PRP अस्सी\QT_QTC कोस\N_NN दउगेवाली\N_NN साँढ़नी\N_NN एही\DM_DMD बरोह\N_NN तर\PSP लगवले\V_VM रहब\V_VAUX ।\RD_PUNC
msd896	जब\PR_PRL भाई\N_NN -\RD_PUNC बाप\N_NN पेड़\N_NN पर\PSP चढ़जयतन\V_VM तब\PR_PRL तोहनी\PR_PRP दुनो\QT_QTC अस्सी\QT_QTC कोसवाली\N_NN साँढ़नी\N_NN पर\PSP उतर\V_VM जइहँऽ\V_VAUX आउ\CC_CCD हमनी\PR_PRP तीनो\QT_QTC कोई\PR_PRI भाग\V_VM चलब\V_VAUX ।\RD_PUNC
msd897	जब\PR_PRL ठग\N_NN भिरू\PSP पहुँच\V_VM गेलन\V_VAUX तो\PR_PRL राजा\N_NN आउ\CC_CCD रानी\N_NN पेड़\N_NN पर\PSP चढ़\V_VM गेलन\V_VAUX ।\RD_PUNC
msd898	एने\DM_DMD ठग\N_NN के\PSP बेटी\N_NN कहे\V_VM लगल\V_VAUX कि\CC_CCS देखऽ\V_VM न\RP_NEG भइया\N_NN ,\RD_PUNC नतिया\N_NN हमरा\PR_PRP बरिआरी\RB भगवले\V_VM जाइत\V_VAUX हवऽ\V_VAUX ।\RD_PUNC
msd899	से\CC_CCD लावा\N_NN सँढ़िनियाँ\N_NN थमले\V_VM रहिवऽ\V_VAUX ।\RD_PUNC
msd9	ई\DM_DMI दुअरिए\N_NN पर\PSP ठहर\V_VM के\PSP सब\QT_QTF तमासा\N_NN देखे\V_VM लगल\V_VAUX ।\RD_PUNC
msd90	खटिया\N_NN उड़ल\V_VM आउ\CC_CCD दैत्य\N_NN के\PSP घर\N_NN में\PSP आ\V_VM गीरल\V_VAUX ।\RD_PUNC
msd900	तोहनी\PR_PRP दुनो\QT_QTC पेड़\N_NN पर\PSP चढ़के\V_VM पकड़\V_VAUX लिहँऽ\V_VAUX ,\RD_PUNC नतिया\N_NN जयते\V_VM कहाँ\PR_PRQ ।\RD_PUNC
msd901	दुनो\QT_QTC ठग\N_NN जब\PR_PRL ।\RD_PUNC
msd902	﻿पेड़\N_NN पर\PSP चढ़\V_VM गेलन\V_VAUX तो\PR_PRL राजा\N_NN -\RD_PUNC रानी\N_NN ओही\DM_DMD बरोह\N_NN से\PSP अस्सी\QT_QTC कोस\N_NN वाली\RP_RPD सांढ़नी\N_NN पर\PSP उतर\V_VM गेलन\V_VAUX आउ\CC_CCD तीनो\QT_QTC भाग\V_VM चललन\V_VAUX ।\RD_PUNC
msd903	ठगवन\N_NN अछता-पछता\RB के\PSP लउट\V_VM गेलन\V_VAUX कि\CC_CCS हमर\PR_PRP बहिनिये\N_NN हमनी\PR_PRP के\PSP ठगलक\V_VM ।\RD_PUNC
msd904	एहनी\PR_PRP भागइत\V_VM -\RD_PUNC भागइत\V_VM राजा\N_NN अप्पन\PR_PRP राज\N_NN में\PSP पहुँच\V_VM गेलन\V_VAUX ।\RD_PUNC
msd905	उहां\DM_DMD जाके\V_VM राजा\N_NN दूनो\QT_QTC औरत\N_NN के\PSP एनही\DM_DMD कोठरी\N_NN में\PSP रख\V_VM के\V_VAUX राजमहल\N_NN में\PSP गेलन\V_VM ।\RD_PUNC
msd906	महल\N_NN में\PSP जाके\V_VM अप्पन\PR_PRP जाँघ\N_NN से\PSP मनि\N_NN निकाल\V_VM के\V_VAUX दिरखा\N_NN पर\PSP रख\V_VM देलन\V_VAUX जेकरा\PR_PRL से\PSP कोठरी\N_NN इंजोर\N_NN रहऽ\V_VM हल\V_VAUX ।\RD_PUNC
msd907	राजा\N_NN के\PSP पहिलकी\QT_QTO औरत\N_NN खजांची\N_NN से\PSP फंसल\N_NN हलन\V_VM ।\RD_PUNC
msd908	एक\QT_QTC दिन\N_NN राजा\N_NN दरबार\N_NN में\PSP हलन\V_VM तइसहीं\PR_PRL खजांची\N_NN उनकर\PR_PRP औरत\N_NN भीर\PSP गेल\V_VM तो\PR_PRL दिरखा\N_NN पर\PSP मनी\N_NN के\PSP बरइत\V_VM देखलक\V_VAUX ।\RD_PUNC
msd909	ऊ\PR_PRP पुछलक\V_VM कि\CC_CCS ई\DM_DMI का\PR_PRQ हवऽ\V_VM बरइत\V_VAUX रानी\N_NN ।\RD_PUNC
msd91	रानी\N_NN आन\V_VM के\V_VAUX घरे\N_NN राजा\N_NN के\PSP पलंग\N_NN पर\PSP पड़\V_VM रहल\V_VAUX ।\RD_PUNC
msd910	अतो\CC_CCD राजा\N_NN कने\N_NN से\PSP तो\PR_PRL लान\V_VM के\V_VAUX रख\V_VAUX देले\V_VAUX हथिन\V_VAUX ।\RD_PUNC
msd911	खजांची\N_NN कहलन\V_VM कि\CC_CCS ई\DM_DMI पथरवा\N_NN हमरा\PR_PRP दे\V_VM दऽ\V_VAUX ।\RD_PUNC
msd912	रानी\N_NN दिरखा\N_NN से\PSP उठा\V_VM के\V_VAUX दे\V_VAUX देलन\V_VAUX ।\RD_PUNC
msd913	जब\PR_PRL राजा\N_NN महल\N_NN में\PSP अयलन\V_VM आउ\CC_CCD मनि\N_NN ना\RP_NEG देखलन\V_VM तो\PR_PRL ``\RD_PUNC हाय\RP_INTF मनि\N_NN ,\RD_PUNC हाय\RP_INTF मनि\N_NN ``\RD_PUNC कहके\V_VM चिल्लाय\V_VAUX लगलन\V_VAUX ।\RD_PUNC
msd914	रानी\N_NN साथ\PSP रहते\V_VM -\RD_PUNC रहते\V_VM खेयाल\N_NN भुला\V_VM गेलन\V_VAUX हल\V_VAUX ।\RD_PUNC
msd915	राजा\N_NN अप्पन\PR_PRP बेटा\N_NN के\PSP पगलायल\N_NN समझ\V_VM के\V_VAUX बड़ा\RP_INTF दुखी\RB होलन\V_VM ।\RD_PUNC
msd916	इघर\N_NN जब\PR_PRL ठग\N_NN के\PSP बेटी\N_NN सुनलक\V_VM कि\CC_CCS राजा\N_NN उहवाँ\DM_DMD मनि\N_NN के\PSP कारन\N_NN पगल\N_NN गेलन\V_VM हे\V_VAUX तो\PR_PRL अपने\PR_PRP पनेरिन\N_NN बन\V_VM के\V_VAUX पान\N_NN बेचे\V_VM खातिर\PSP ओही\DM_DMD राजदरबार\N_NN के\PSP राह\N_NN से\PSP कहइत\V_VM जाइत\V_VAUX हल\V_VAUX कि\CC_CCS ``\RD_PUNC ले\V_VM पान\N_NN ,\RD_PUNC ले\V_VM पान\N_NN ।\RD_PUNC
msd917	एतना\QT_QTF सुन\V_VM के\V_VAUX बराहिल\N_NN आयल\V_VM आउ\CC_CCD पुछलक\V_VM कि\CC_CCS कइसे\PR_PRQ खिल्ली\N_NN पान\N_NN हउ\V_VM पनेरिन\N_NN ।\RD_PUNC
msd918	पनेरिन\N_NN कहलक\V_VM कि\CC_CCS सौ\QT_QTC रुपये\N_NN खिल्ली\N_NN ।\RD_PUNC
msd919	तुरँत\RB एक\QT_QTC खिल्ली\N_NN पान\N_NN ले\V_VM के\V_VAUX सौ\QT_QTC रुपया\N_NN दे\V_VM देलक\V_VAUX आउ\CC_CCD पुचलक\V_VM कि\CC_CCS आउ\CC_CCD का\PR_PRQ देवे\V_VM ।\RD_PUNC
msd92	वजीर\N_NN उनके\PR_PRP से\PSP पहिल\N_NN आन\V_VM के\V_VAUX सुत\V_VM गेलन\V_VAUX ।\RD_PUNC
msd920	तो\PR_PRL पनेरिन\N_NN कहलक\V_VM कि\CC_CCS साँझ\N_NN के\PSP अन्हार\N_NN भेला\N_NN आ\V_VM जायब\V_VAUX ।\RD_PUNC
msd921	एकरा\DM_DMD बाद\PSP गोमस्ता\N_NN आयल\V_VM तो\PR_PRL अइसेहीं\RB पुछलक\V_VM तो\PR_PRL पनेरिन\N_NN कहलक\V_VM कि\CC_CCS दू\QT_QTC सौ\QT_QTC रुपये\N_NN खिल्ली\N_NN ।\RD_PUNC
msd922	झटपट\RB दू\QT_QTC सौ\QT_QTC रुपया\N_NN दे\V_VM के\V_VAUX दू\QT_QTC खिल्ली\N_NN पान\N_NN खा\V_VM लेलक\V_VAUX तब\PR_PRL पनेरिन\N_NN कहलक\V_VM अपने\PR_PRP साँझ\N_NN के\PSP अन्हार\N_NN भेला\V_VM के\PSP एक\QT_QTC घंटा\N_NN बाद\PSP आ\V_VM जायब\V_VAUX ।\RD_PUNC
msd923	एकरा\DM_DMD बाद\PSP खजांची\N_NN अयलन\V_VM तो\PR_PRL ओ\PR_PRL भी\RP_RPD एही\DM_DMD तरी\N_NN पूछलन\V_VM ।\RD_PUNC
msd924	पनेरिन\N_NN सौ\QT_QTC रुपये\N_NN खिल्ली\N_NN पान\N_NN के\PSP दाम\N_NN बढ़वते\V_VM जा\V_VAUX हल\V_VAUX ।\RD_PUNC
msd925	खजांची\N_NN कहलन\V_VM कि\CC_CCS हमरा\PR_PRP पास\N_NST एगो\QT_QTC पत्थर\N_NN हेय\V_VM ।\RD_PUNC
msd926	पनेरिन\N_NN तुरत\RB पत्थर\N_NN लेके\V_VM पान\N_NN दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd927	येही\PR_PRL तरह\RP_RPD मनेजर\N_NN ,\RD_PUNC बूढ़ा\JJ राजा\N_NN ,\RD_PUNC सब\QT_QTF ढेर\QT_QTF लोग\N_NN आन\V_VM के\V_VAUX पान\N_NN खयलन\V_VM आउ\CC_CCD पनेरिन\N_NN सबहे\QT_QTF के\PSP एक\QT_QTC -\RD_PUNC एक\QT_QTC घंटा\N_NN बाद\PSP रात\N_NN खानी\N_NST बोलौलक\V_VM ।\RD_PUNC
msd928	फिनो\CC_CCD ठग\N_NN के\PSP बेटी\N_NN अपन\PR_PRP मरद\N_NN (\RD_SYM राजा\N_NN )\RD_SYM के\PSP बोला\V_VM के\V_VAUX मनि\N_NN दे\V_VM देलक\V_VAUX आउ\CC_CCD अप्पन\PR_PRP सब\QT_QTF हाल\N_NN कह\V_VM सुनौलक\V_VAUX ।\RD_PUNC
msd929	फिन\CC_CCD उनका\PR_PRP उहई\DM_DMD एगो\QT_QTC कोठरी\N_NN में\PSP रहे\V_VM के\PSP अलगे\RB इंतजाम\N_NN कर\V_VM देलक\V_VAUX ।\RD_PUNC
msd93	बिहान\N_NN होते\V_VM नदी\N_NN किनारे\N_NN जा\V_VM के\V_VAUX दुनु\QT_QTC इयार\N_NN बतिअयलकै\V_VM ।\RD_PUNC
msd930	रात\N_NN के\PSP अन्हारा\N_NN में\PSP बराहिल\N_NN पहुँचल\V_VM तो\PR_PRL खखन\N_NN में\PSP गोमस्ता\N_NN भी\RP_RPD तुरते\RB गेलन\V_VM ।\RD_PUNC
msd931	डरे\N_NN बराहिल\N_NN थरथराय\V_VM लगल\V_VAUX तो\PR_PRL ठग\N_NN के\PSP बेटी\N_NN झटपट\RB ओकरा\PR_PRP चटाई\N_NN में\PSP लपेट\V_VM के\V_VAUX लुका\V_VAUX देलक\V_VAUX ।\RD_PUNC
msd932	एकरा\DM_DMD बाद\PSP खंजाची\N_NN अयलन\V_VM तो\PR_PRL गोमस्ता\N_NN डर\N_NN गेलन\V_VM आउ\CC_CCD कहलन\V_VM कि\CC_CCS कने\N_NN जाऊँ\V_VM ।\RD_PUNC
msd933	ठग\N_NN के\PSP बेटी\N_NN झटपट\RB उनकर\PR_PRP देह\N_NN में\PSP कारिख\N_NN पोत\V_VM देलक\V_VAUX आउ\CC_CCD सोझे\JJ खड़ा\N_NN करके\V_VM उनकर\PR_PRP कपार\N_NN पर\PSP दीया\N_NN बार\V_VM देलक\V_VAUX आउ\CC_CCD कहलक\V_VM कि\CC_CCS हिल\V_VM -\RD_PUNC डोल\V_VM मत\RP_NEG करिहँऽ\V_VAUX न\RP_NEG तो\PR_PRL दीया\N_NN बुझा\V_VM जायत\V_VAUX आउ\CC_CCD सबे\QT_QTF पोल\N_NN खुल\V_VM जतवऽ\V_VAUX ।\RD_PUNC
msd934	अइसहीं\RP_RPD पारा-पारी\RB सबहे\QT_QTF ,\RD_PUNC मनेजर\N_NN आउ\CC_CCD राजा\N_NN के\PSP बाप\N_NN भी\RP_RPD अयलन\V_VM ।\RD_PUNC
msd935	ठग\N_NN के\PSP मरद\N_NN राजा\N_NN सबहे\QT_QTF के\PSP देखलन\V_VM आउ\CC_CCD देख\V_VM के\V_VAUX चुपचाप\RB रह\V_VM गेलन\V_VAUX ।\RD_PUNC
msd936	सबेरे\N_NN उठइत\V_VM सब\QT_QTF के\PSP बोलाके\V_VM खादे\N_NN -\RD_PUNC भूसे\N_NN भरवा\V_VM देलन\V_VAUX ।\RD_PUNC
msd937	साथे\PSP -\RD_PUNC साथे\PSP अप्पन\PR_PRP पहिलकी\QT_QTO अउरत\N_NN आउ\CC_CCD बेभिचारी\JJ बाप\N_NN के\PSP भी\RP_RPD भरवा\V_VM देलन\V_VAUX ।\RD_PUNC
msd938	एकरा\DM_DMD बाद\PSP मयनावती\N_NNP रानी\N_NN आउ\CC_CCD ठग\N_NN के\PSP बेटी\N_NN के\PSP साथे\PSP मिल\V_VM -\RD_PUNC जुल\V_VM के\V_VAUX ऊ\PR_PRP रहे\V_VM लगलन\V_VAUX आउ\CC_CCD राज\N_NN -\RD_PUNC पाट\N_NN करे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd939	﻿जब\N_NN सोहराई\N_NN आयल\V_VM तो\PR_PRL सबे\QT_QTF दरबारी\N_NN लोग\N_NN राजा\N_NN के\PSP दरबार\N_NN में\PSP जुआ\N_NN खेले\V_VM लगलन\V_VAUX ।\RD_PUNC
msd94	वजीर\N_NN कहकई\N_NN कि\CC_CCS हमरे\PR_PRP कारण\N_NN आज\N_NN सब\QT_QTF के\PSP जान\N_NN चल\V_VM जयतो\V_VAUX ।\RD_PUNC
msd940	सईस\N_NN भी\RP_RPD जुआ\N_NN खेले\V_VM लगल\V_VAUX ।\RD_PUNC
msd941	लाल\N_NN निकाल\V_VM के\V_VAUX आगे\N_NST रख\V_VM देलक\V_VAUX आउ\CC_CCD जुआ\N_NN खेले\V_VM लगल\V_VAUX ।\RD_PUNC
msd942	पहिला\QT_QTO दिन\N_NN एक\QT_QTC हजार\N_NN रोपेया\N_NN जीतलक\V_VM आउ\CC_CCD जाके\V_VM अप्पन\PR_PRP रानी\N_NN के\PSP दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd943	अइसहीं\RP_RPD चार\QT_QTC -\RD_PUNC पाँच\QT_QTC दिन\N_NN में\PSP दस\QT_QTC -\RD_PUNC बारह\QT_QTC हजार\N_NN रोपेया\N_NN जीत\N_NN लेलक\V_VM ।\RD_PUNC
msd944	अइसन\RP_RPD देख\V_VM के\V_VAUX सभे\QT_QTF दरबारी\N_NN राजा\N_NN साहब\N_NN से\PSP चुगली\N_NN लगवलन\V_VM कि\CC_CCS अपने\PR_PRP के\PSP सईस\N_NN के\PSP पास\N_NST एगो\QT_QTC लाल\N_NN है\V_VAUX ।\RD_PUNC
msd945	राजा\N_NN तुरत\RB सईस\N_NN के\PSP बोला\V_VM के\V_VAUX लाल\N_NN मँगवा\V_VM लेलन\V_VAUX ।\RD_PUNC
msd946	राजा\N_NN अपन\PR_PRP बेटी\N_NN के\PSP लाल\N_NN दे\V_VM देलन\V_VAUX ।\RD_PUNC
msd947	लड़की\N_NN लाल\N_NN गाँथ\V_VM के\V_VAUX गल्ला\N_NN में\PSP पहन\V_VM लेलक\V_VAUX आउ\CC_CCD जाके\V_VM पलंग\N_NN पर\PSP सूतल\V_VM हल\V_VAUX ।\RD_PUNC
msd948	ऊ\PR_PRP दुनों\QT_QTC मैना\N_NN आउ\CC_CCD तोता\N_NN पोसले\V_VM हल\V_VAUX ।\RD_PUNC
msd949	लड़की\N_NN जब\PR_PRL लाल\N_NN पेन्ह\V_VM के\V_VAUX पलंग\N_NN पर\PSP सुतल\V_VM तब\PR_PRL मैना\N_NN कहइत\V_VM हे\V_VAUX ।\RD_PUNC
msd95	राजा\N_NN कहलक\V_VM कि\CC_CCS हमनी\PR_PRP के\PSP भाग\V_VM जाय\V_VAUX के\V_VAUX चाहीं\V_VM ।\RD_PUNC
msd950	ओह\RP_INJ रे\RP_RPD ओह\RP_INJ ,\RD_PUNC राजा\N_NN के\PSP बेटी\N_NN केतना\PR_PRQ बढ़िया\JJ लगइत\V_VM हथिन\V_VAUX ।\RD_PUNC
msd951	एकरे\DM_DMD पर\PSP तोता\N_NN कहलक\V_VM -\RD_PUNC तूँ\PR_PRP का\PR_PRQ जाने\N_NN गेले\V_VM सत्तूखोर\N_NN ।\RD_PUNC
msd952	जब\PR_PRL लाल\N_NN के\PSP जोड़ा\N_NN रहइत\V_VM हल\V_VAUX तो\PR_PRL आउ\CC_CCD बढ़ियाँ\JJ लगइत\V_VM हल\V_VAUX ।\RD_PUNC
msd953	राजा\N_NN के\PSP लड़की\N_NN सुन\V_VM के\V_VAUX तुरत\RB पलंग\N_NN पर\PSP चादर\N_NN ओढ़\V_VM के\V_VAUX गोड़े\N_NN -\RD_PUNC मुड़े\N_NN तान\V_VM के\V_VAUX सुत\V_VM रहल\V_VAUX ।\RD_PUNC
msd954	राजा\N_NN -\RD_PUNC रानी\N_NN केतनो\PR_PRQ उठावथ\V_VM बाकि\CC_CCD उठवे\V_VM नऽ\RP_NEG करे\V_VM ।\RD_PUNC
msd955	अन्त\N_NN में\PSP कहलक\V_VM कि\CC_CCS जब\PR_PRL तक\RP_RPD हमरा\PR_PRP ई\DM_DMI लाल\N_NN के\PSP जोड़ा\N_NN नऽ\RP_NEG लगत\V_VM तब\PR_PRL तक\RP_RPD हम\PR_PRP नऽ\RP_NEG खायब\V_VM नऽ\RP_NEG पीअब\V_VM ।\RD_PUNC
msd956	राजा\N_NN के\PSP एके\QT_QTC गो\RP_CL बेटिये\N_NN हल\V_VM ।\RD_PUNC
msd957	से\CC_CCD ऊ\PR_PRP कहलन\V_VM कि\CC_CCS जे\PR_PRL एगो\QT_QTC देलक\V_VM हे\V_VAUX ओही\DM_DMD जोड़ा\N_NN भी\RP_RPD लगा\V_VM देत\V_VAUX ।\RD_PUNC
msd958	उठऽ\V_VM आउ\CC_CCD खा\V_VM पीअऽ\V_VM ।\RD_PUNC
msd959	सबेरे\N_NN मँगा\V_VM देतुअऽ\V_VAUX ।\RD_PUNC
msd96	वजीर\N_NN कहलकै\V_VM ।\RD_PUNC
msd960	तुरत\RB राजा\N_NN सईस\N_NN के\PSP बोला\V_VM के\V_VAUX कहलन\V_VM जाके\V_VAUX तूँ\PR_PRP लाल\N_NN के\PSP जोड़ा\N_NN लगावेओला\N_NN एगो\QT_QTC आउ\CC_CCD लाल\N_NN ले\V_VM आव\V_VAUX नऽ\RP_NEG तो\PR_PRL सभे\QT_QTF परिवार\N_NN के\PSP गड़हारा\N_NN भरवा\V_VM देवउ\V_VAUX ।\RD_PUNC
msd961	सईस\N_NN कहलक\V_VM कि\CC_CCS घरे\N_NN से\PSP पुछ\V_VM के\V_VAUX आयब\V_VAUX तो\PR_PRL कहब\V_VM ।\RD_PUNC
msd962	घरे\N_NN आयल\V_VM तो\PR_PRL चद्दर\N_NN ओढ़\V_VM के\V_VAUX खटिया\N_NN पर\PSP सूत\V_VM रहल\V_VAUX ।\RD_PUNC
msd963	रानी\N_NN कहलक\V_VM कि\CC_CCS का\PR_PRQ बात\N_NN हेय\V_VM से\CC_CCD सुतल\V_VM हिय\V_VAUX ।\RD_PUNC
msd964	तब\PR_PRL ऊ\PR_PRP सब\QT_QTF हाल\N_NN कह\V_VM सुनौलक\V_VAUX ।\RD_PUNC
msd965	रानी\N_NN कहलक\V_VM कि\CC_CCS तहिने\PR_PRL नऽ\RP_NEG कहइत\V_VM हलिवऽ\V_VAUX कि\CC_CCS लालच\N_NN मत\RP_NEG करऽ\V_VM नऽ\RP_NEG तो\PR_PRL खतरा\N_NN होयत\V_VM ।\RD_PUNC
msd966	अच्छा\JJ उठूँ\V_VM आउ\CC_CCD हाथ\N_NN -\RD_PUNC मुँह\N_NN घोके\V_VM आउँ\N_NN आउ\CC_CCD जा\V_VM के\V_VAUX राजा\N_NN से\PSP दस\QT_QTC हजार\N_NN रोपेया\N_NN आउ\CC_CCD एगो\QT_QTC सिपाही\N_NN ,\RD_PUNC दाई\N_NN आउ\CC_CCD घर\N_NN पर\PSP सालो\N_NN भर\RP_RPD के\PSP खरचा\N_NN -\RD_PUNC बरचा\N_NN माँगिहँऽ\V_VM ।\RD_PUNC
